property_url;broker;district;price;type;city;state;ref;category;area;lat;long;num_bedroom;num_bathroom;num_garage;added_date;sold_date
https://www.pedrogranado.com.br/comprar/maringa/comercial/salao/zona-04/17312;Pedro Granado Imóveis;Zona 04;R$ 4.200.000,00;Salão;Maringá;PR;17312.0;Comercial;612,50 m²;-23.4225012;-51.9521053;-;-;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/68801;Pedro Granado Imóveis;Zona 01;R$ 4.390.000,00;Padrão;Maringá;PR;68801.0;Apartamento;251,80 m²;-23.425398;-51.941217;4;4;4;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/38801;Pedro Granado Imóveis;Zona 01;R$ 4.400.000,00;Padrão;Maringá;PR;38801.0;Apartamento;251,80 m²;-23.425398;-51.941217;4;4;4;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/terreno/comercial/zona-01/21461;Pedro Granado Imóveis;Zona 01;R$ 4.500.000,00;Comercial;Maringá;PR;21461.0;Terreno;520,00 m²;-23.4236354;-51.9380728;-;-;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/31043;Pedro Granado Imóveis;Zona 01;R$ 4.500.000,00;Padrão;Maringá;PR;31043.0;Apartamento;437,07 m²;-23.423573;-51.933763;4;5;3;2025-04-15;
https://www.pedrogranado.com.br/alugar/maringa/apartamento/padrao/zona-01/84143;Pedro Granado Imóveis;Zona 01;R$ 4.500.000,00 (V) - R$ 18.490,00 (L);Padrão;Maringá;PR;84143.0;Apartamento;266,64 m²;;;3;4;3;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/terreno/comercial/parque-industrial-bandeirantes/51653;Pedro Granado Imóveis;Parque Industrial Bandeirantes;R$ 4.500.000,00;Comercial;Maringá;PR;51653.0;Terreno;4.861,50 m²;-23.4167276661685;-51.98357034419801;-;-;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/03953;Pedro Granado Imóveis;Zona 01;R$ 4.600.000,00;Padrão;Maringá;PR;3953.0;Apartamento;245,00 m²;-23.4233866;-51.94233029999999;3;5;3;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/terreno/industrial/gleba-ribeirao-pinguim/89843;Pedro Granado Imóveis;Gleba Ribeirão Pinguim;R$ 4.650.000,00;Industrial;Maringá;PR;89843.0;Terreno;39.090,88 m²;-23.46413272206814;-51.98873242162021;-;-;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/comercial/sala/zona-01/14492;Pedro Granado Imóveis;Zona 01;R$ 4.750.000,00;Sala;Maringá;PR;14492.0;Comercial;575,00 m²;-23.4208225;-51.9297056;-;-;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/70823;Pedro Granado Imóveis;Zona 01;R$ 4.750.000,00;Padrão;Maringá;PR;70823.0;Apartamento;251,80 m²;-23.425398;-51.941217;4;6;4;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/casasobrado/condominio-fechado/gleba-ribeirao-sarandi/33653;Pedro Granado Imóveis;Gleba Ribeirão Sarandi;R$ 4.800.000,00;Condomínio fechado;Maringá;PR;33653.0;Casa/Sobrado;445,98 m²;;;3;5;3;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/terreno/comercial/gleba-patrimonio-maringa/35063;Pedro Granado Imóveis;Gleba Patrimônio Maringá;R$ 5.200.000,00;Comercial;Maringá;PR;35063.0;Terreno;12.100,00 m²;-23.4163871;-51.9796008;-;-;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/comercial/barracao/parque-industrial/76253;Pedro Granado Imóveis;Parque Industrial;R$ 5.500.000,00;Barracão;Maringá;PR;76253.0;Comercial;4.221,65 m²;-23.4589462;-51.9907244;-;3;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/comercial/sala/zona-01/83492;Pedro Granado Imóveis;Zona 01;R$ 5.900.000,00;Sala;Maringá;PR;83492.0;Comercial;580,00 m²;-23.4208223;-51.9321121;-;-;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/rural/sitio/distrito-de-iguatemi-iguatemi/09443;Pedro Granado Imóveis;Distrito De Iguatemi (iguatemi);R$ 6.200.000,00;Sítio;Maringá;PR;9443.0;Rural;5,90 m²;-23.37877895833869;-52.06662318623047;-;-;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/60851;Pedro Granado Imóveis;Zona 01;R$ 6.452.000,00;Padrão;Maringá;PR;60851.0;Apartamento;358,05 m²;-23.4234319;-51.94400730000001;4;4;4;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/90851;Pedro Granado Imóveis;Zona 01;R$ 6.800.000,00;Padrão;Maringá;PR;90851.0;Apartamento;358,47 m²;-23.4234319;-51.94400730000001;4;4;4;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/apartamento/padrao/zona-01/97931;Pedro Granado Imóveis;Zona 01;R$ 7.200.000,00;Padrão;Maringá;PR;97931.0;Apartamento;411,25 m²;-23.4234319;-51.94400730000001;4;4;4;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/terreno/industrial/parque-industrial-bandeirantes/27443;Pedro Granado Imóveis;Parque Industrial Bandeirantes;R$ 8.000.000,00;Industrial;Maringá;PR;27443.0;Terreno;23.000,00 m²;-23.42606084070776;-51.98400424556885;-;-;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/terreno/comercial/parque-industrial/29513;Pedro Granado Imóveis;Parque Industrial;R$ 8.660.000,00;Comercial;Maringá;PR;29513.0;Terreno;36.795,00 m²;-23.45603952156034;-51.96817024244601;-;-;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/comercial/barracao/zona-07/05021;Pedro Granado Imóveis;Zona 07;R$ 9.900.000,00;Barracão;Maringá;PR;5021.0;Comercial;1.122,00 m²;-23.4169392;-51.94159079999997;-;2;-;2025-04-15;
https://www.pedrogranado.com.br/comprar/maringa/terreno/comercial/jardim-iguacu/83072;Pedro Granado Imóveis;Jardim Iguaçu;R$ 12.600.000,00;Comercial;Maringá;PR;83072.0;Terreno;5.743,34 m²;-23.4549995;-51.95291229999998;-;-;-;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004331/apartamento-a-venda/maringa-pr-jd-cidade-moncoes ;Silvio Iwata;Jd Cidade Monções;R$ Consulte;;Maringá;PR;;Apartamento;180,00 m²;-23.4427565;-51.9452109;3;4;3;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004358/apartamento-a-venda/maringa-pr-jd-aclimacao ;Silvio Iwata;Jd Aclimação;R$ Consulte;;Maringá;PR;;Apartamento;105,00 m²;-23.4476332;-51.9124783;3.0;2;2;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005788/apartamento-a-venda/maringa-pr-pq-industrial ;Silvio Iwata;Pq Industrial;R$ 50.000,00*;;Maringá;PR;;Apartamento;51,44 m²;-23.4268209;-51.8927024;2;2;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004342/terreno-em-condominio-a-venda/engenheiro-beltrao-pr-gleba-rio-mourao ;Silvio Iwata;Gleba Rio Mourão;R$ 55.000,00;;Engenheiro Beltrão;PR;;Terreno em Condomínio;300,00 m²;-23.7106476;-52.1177844;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005228/terreno-em-condominio-a-venda/floresta-pr-centro ;Silvio Iwata;Centro;R$ 55.000,00;;Floresta;PR;;Terreno em Condomínio;300,00 m²;-23.6127719;-52.0798509;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005879/terreno-em-condominio-a-venda/engenheiro-beltrao-pr-gleba-rio-mourao ;Silvio Iwata;Gleba Rio Mourão;R$ 65.000,00;;Engenheiro Beltrão;PR;;Terreno em Condomínio;385,02 m²;-23.7106476;-52.1177844;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004336/terreno-a-venda/iretama-pr-centro ;Silvio Iwata;;R$ 70.000,00;;Iretama;PR;;Terreno;268,66 m²;-24.41786601141809;-52.09397532723924;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005112/apartamento-a-venda/maringa-pr-vl-emilia ;Silvio Iwata;Vl Emília;R$ 75.000,00*;;Maringá;PR;;Apartamento;54,34 m²;-23.4495596;-51.9347171;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004432/terreno-a-venda/marialva-pr-jd-italia ;Silvio Iwata;;R$ 95.000,00;;Marialva;PR;;Terreno;300,00 m²;-23.4856611;-51.7935562;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004693/terreno-a-venda/mandaguari-pr-jd-paris ;Silvio Iwata;;R$ 99.900,00;;Mandaguari;PR;;Terreno;300,00 m²;-23.5268826;-51.694614;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004836/terreno-a-venda/presidente-castelo-branco-pr-jd-braga ;Silvio Iwata;;R$ 110.000,00;;Presidente Castelo Branco;PR;;Terreno;288,00 m²;-23.278576299999987;-52.14797879999999;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005643/terreno-a-venda/mandaguacu-pr-jd-sao-francisco ;Silvio Iwata;;R$ 115.000,00;;Mandaguaçu;PR;;Terreno;390,00 m²;-23.3461253;-52.0955078;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004513/terreno-a-venda/maringa-pr-jd-itaipu ;Silvio Iwata;;R$ 125.000,00;;Maringá;PR;;Terreno;249,00 m²;-23.4509097;-51.9828186;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004573/terreno-a-venda/paranavai-pr-res-santa-maria ;Silvio Iwata;;R$ 125.000,00;;Paranavaí;PR;;Terreno;183,00 m²;-23.1106551;-52.4907792;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004667/terreno-a-venda/paranavai-pr-res-santa-maria ;Silvio Iwata;;R$ 125.000,00;;Paranavaí;PR;;Terreno;183,00 m²;-23.1106551;-52.4907792;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005533/apartamento-a-venda/maringa-pr-vl-emilia ;Silvio Iwata;Vl Emília;R$ 125.000,00*;;Maringá;PR;;Apartamento;54,34 m²;-23.4495596;-51.9347171;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004299/terreno-a-venda/iguaracu-pr-chacaras-dos-ipes ;Silvio Iwata;;R$ 130.000,00;;Iguaraçu;PR;;Terreno;1.000,00 m²;-23.237223;-51.885112;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005081/apartamento-kitnet-a-venda/maringa-pr-zona-07 ;Silvio Iwata;Zona 07;R$ 130.000,00;;Maringá;PR;;Apartamento Kitnet;32,80 m²;-23.4105183;-51.9480361;1;1;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005520/sala-comercial-a-venda/maringa-pr-zona-01-centro ;Silvio Iwata;Zona 01 Centro;R$ 140.000,00;;Maringá;PR;;Sala Comercial;29,40 m²;-23.4205847;-51.9389208;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004457/terreno-a-venda/marialva-pr-jd-itamaraty-ii ;Silvio Iwata;;R$ 145.000,00;;Marialva;PR;;Terreno;309,00 m²;-23.4784103;-51.7951553;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004568/terreno-em-condominio-a-venda/mandaguacu-pr-estrada-para-pulinopolis ;Silvio Iwata;Estrada Para Pulinópolis;R$ 149.900,00;;Mandaguaçu;PR;;Terreno em Condomínio;400,00 m²;-23.2994298;-52.0213419;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004371/terreno-a-venda/maringa-pr-jd-munique ;Silvio Iwata;;R$ 150.000,00;;Maringá;PR;;Terreno;200,00 m²;-23.3726913;-51.9636975;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004849/terreno-a-venda/sarandi-pr-jd-universal ;Silvio Iwata;;R$ 150.000,00;;Sarandi;PR;;Terreno;250,00 m²;-23.4312679;-51.8608897;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005042/apartamento-kitnet-a-venda/maringa-pr-cidade-jd ;Silvio Iwata;Cidade Jd;R$ 150.000,00;;Maringá;PR;;Apartamento Kitnet;32,54 m²;-23.3977243;-51.9389507;1;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005921/casa-a-venda/sarandi-pr-jd-monterey ;Silvio Iwata;;R$ 150.000,00;;Sarandi;PR;;Casa;118,64 m²;-23.4673851;-51.8804358;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004483/apartamento-a-venda/maringa-pr-cj-res-cidade-alta ;Silvio Iwata;Cj Res Cidade Alta;R$ 170.000,00;;Maringá;PR;;Apartamento;46,98 m²;-23.4672033;-51.909451;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005524/apartamento-a-venda/maringa-pr-vl-vardelina ;Silvio Iwata;Vl Vardelina;R$ 170.000,00;;Maringá;PR;;Apartamento;39,75 m²;-23.4001362;-51.9571384;1;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005637/casa-a-venda/maringa-pr-jd-dias-ii ;Silvio Iwata;;R$ 170.000,00*;;Maringá;PR;;Casa;85,78 m²;-23.3740296;-51.9232412;3.0;2;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005537/terreno-a-venda/maringa-pr-jd-freitas ;Silvio Iwata;;R$ 172.000,00;;Maringá;PR;;Terreno;430,02 m²;-23.4436741;-51.8954259;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005899/apartamento-a-venda/maringa-pr-zona-07 ;Silvio Iwata;Zona 07;R$ 173.000,00;;Maringá;PR;;Apartamento;50,00 m²;-23.4100462;-51.9333729;1;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005761/apartamento-a-venda/maringa-pr-vl-marumby ;Silvio Iwata;Vl Marumby;R$ 178.000,00;;Maringá;PR;;Apartamento;50,76 m²;-23.4451156;-51.9276227;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005484/terreno-a-venda/maringa-pr-jd-dias-ii ;Silvio Iwata;;R$ 180.000,00;;Maringá;PR;;Terreno;210,43 m²;-23.3787969;-51.9166027;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005525/terreno-a-venda/maringa-pr-jd-alvorada ;Silvio Iwata;;R$ 180.000,00;;Maringá;PR;;Terreno;243,75 m²;-23.4031996;-51.9105918;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005535/terreno-a-venda/maringa-pr-jd-freitas ;Silvio Iwata;;R$ 180.000,00;;Maringá;PR;;Terreno;402,08 m²;-23.4434397;-51.8954051;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005560/apartamento-a-venda/maringa-pr-chacaras-aeroporto ;Silvio Iwata;Chácaras Aeroporto;R$ 180.000,00;;Maringá;PR;;Apartamento;44,25 m²;-23.4741153;-51.90644589999999;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005561/terreno-a-venda/maringa-pr-cj-hab-requiao ;Silvio Iwata;;R$ 180.000,00;;Maringá;PR;;Terreno;300,00 m²;-23.4108312;-51.8771838;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005926/casa-a-venda/sarandi-pr-jd-franca ;Silvio Iwata;;R$ 180.000,00;;Sarandi;PR;;Casa;64,17 m²;-23.477288600000016;-51.89639510000001;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005927/terreno-a-venda/sarandi-pr-ecovalley-ecologic-city;Silvio Iwata;;R$ 180.000,00;;Sarandi;PR;;Terreno;333,80 m²;-23.4831431;-51.9142056;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005846/apartamento-a-venda/maringa-pr-chacaras-aeroporto ;Silvio Iwata;Chácaras Aeroporto;R$ 190.000,00;;Maringá;PR;;Apartamento;44,00 m²;-23.47484;-51.9069519;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005056/apartamento-a-venda/maringa-pr-cj-res-cidade-alta ;Silvio Iwata;Cj Res Cidade Alta;R$ 199.000,00;;Maringá;PR;;Apartamento;49,02 m²;-23.4672033;-51.909451;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004374/sala-comercial-a-venda/maringa-pr-zona-01-centro ;Silvio Iwata;Zona 01 Centro;R$ 200.000,00;;Maringá;PR;;Sala Comercial;27,68 m²;-23.4226959;-51.9395721;1;1;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004730/chacara-em-area-de-lazer-a-venda/iguaracu-pr-jd-pioneiro ;Silvio Iwata;;R$ 200.000,00;;Iguaraçu;PR;;Chácara em Área de Lazer;1.487,04 m²;;;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005768/apartamento-kitnet-a-venda/maringa-pr-zona-07 ;Silvio Iwata;Zona 07;R$ 200.000,00;;Maringá;PR;;Apartamento Kitnet;22,15 m²;-23.4107293;-51.9444772;1;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005686/apartamento-a-venda/maringa-pr-chacaras-aeroporto ;Silvio Iwata;Chácaras Aeroporto;R$ 206.000,00;;Maringá;PR;;Apartamento;44,00 m²;-23.4749281;-51.9069401;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004745/casa-a-venda/sarandi-pr-jd-oriental ;Silvio Iwata;;R$ 208.000,00;;Sarandi;PR;;Casa;60,63 m²;-23.4468865;-51.88654919999998;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004763/apartamento-a-venda/maringa-pr-vl-emilia ;Silvio Iwata;Vl Emília;R$ 210.000,00;;Maringá;PR;;Apartamento;55,96 m²;-23.44885;-51.9332408;3;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005387/terreno-a-venda/sarandi-pr-centro ;Silvio Iwata;;R$ 210.000,00;;Sarandi;PR;;Terreno;360,00 m²;-23.4429241;-51.8708233;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005450/apartamento-a-venda/maringa-pr-zona-06 ;Silvio Iwata;Zona 06;R$ 210.000,00;;Maringá;PR;;Apartamento;45,85 m²;-23.4234255;-51.9684344;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005552/casa-a-venda/mandaguacu-pr-jd-italia-ii ;Silvio Iwata;;R$ 210.000,00;;Mandaguaçu;PR;;Casa;83,38 m²;-23.3402967;-52.1102077;3;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005904/casa-a-venda/mandaguacu-pr-jd-kariri ;Silvio Iwata;;R$ 210.000,00;;Mandaguaçu;PR;;Casa;51,90 m²;-23.3461253;-52.0955078;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004765/casa-em-condominio-a-venda/maringa-pr-cj-res-ney-braga ;Silvio Iwata;Cj Res Ney Braga;R$ 215.000,00;;Maringá;PR;;Casa em Condomínio;55,58 m²;-23.39359;-51.9629765;3;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005920/apartamento-a-venda/maringa-pr-cj-res-cidade-alta ;Silvio Iwata;Cj Res Cidade Alta;R$ 215.000,00;;Maringá;PR;;Apartamento;49,02 m²;-23.4672033;-51.909451;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005664/apartamento-a-venda/maringa-pr-vl-marumby ;Silvio Iwata;Vl Marumby;R$ 220.000,00;;Maringá;PR;;Apartamento;50,76 m²;-23.4451156;-51.9276227;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005872/apartamento-a-venda/maringa-pr-jd-america ;Silvio Iwata;Jd América;R$ 220.000,00;;Maringá;PR;;Apartamento;43,44 m²;-23.4275669;-51.8876191;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005044/apartamento-a-venda/maringa-pr-jd-america ;Silvio Iwata;Jd América;R$ 229.000,00;;Maringá;PR;;Apartamento;47,34 m²;-23.4248398;-51.8920816;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005297/casa-a-venda/maringa-pr-pq-taruma ;Silvio Iwata;;R$ 229.000,00;;Maringá;PR;;Casa;69,66 m²;-23.4688691;-51.9255776;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004998/terreno-a-venda/maringa-pr-condominio-santa-maria ;Silvio Iwata;;R$ 230.000,00;;Maringá;PR;;Terreno;500,00 m²;-23.3626518;-51.93534469999999;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005591/terreno-a-venda/porto-rico-pr-jd-grecia;Silvio Iwata;;R$ 230.000,00;;Porto Rico;PR;;Terreno;371,25 m²;-22.770693;-53.26853699999999;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005538/terreno-a-venda/maringa-pr-jd-freitas ;Silvio Iwata;;R$ 231.000,00;;Maringá;PR;;Terreno;579,20 m²;-23.4436741;-51.8954259;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005435/apartamento-a-venda/maringa-pr-jd-america ;Silvio Iwata;Jd América;R$ 239.000,00;;Maringá;PR;;Apartamento;46,60 m²;-23.4248398;-51.8920816;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005604/apartamento-a-venda/maringa-pr-jd-america ;Silvio Iwata;Jd América;R$ 239.000,00;;Maringá;PR;;Apartamento;43,46 m²;-23.4248398;-51.8920816;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005454/casa-a-venda/maringa-pr-jd-europa ;Silvio Iwata;;R$ 240.000,00*;;Maringá;PR;;Casa;136,65 m²;-23.4380607;-51.879354;3.0;2;2;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005834/apartamento-a-venda/maringa-pr-pq-industrial ;Silvio Iwata;Pq Industrial;R$ 240.000,00;;Maringá;PR;;Apartamento;43,84 m²;-23.4479476;-51.980882;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005705/sala-comercial-a-venda/maringa-pr-cj-res-cidade-alta ;Silvio Iwata;Cj Res Cidade Alta;R$ 243.360,00;;Maringá;PR;;Sala Comercial;40,56 m²;-23.471305;-51.9093891;1;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004322/apartamento-a-venda/maringa-pr-pq-taruma ;Silvio Iwata;Pq Tarumã;R$ 245.000,00;;Maringá;PR;;Apartamento;45,00 m²;-23.4706864;-51.9311324;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005632/apartamento-a-venda/maringa-pr-pq-taruma ;Silvio Iwata;Pq Tarumã;R$ 245.000,00;;Maringá;PR;;Apartamento;45,00 m²;-23.4657215;-51.9286051;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005704/sala-comercial-a-venda/maringa-pr-cj-res-cidade-alta ;Silvio Iwata;Cj Res Cidade Alta;R$ 245.580,00;;Maringá;PR;;Sala Comercial;40,93 m²;-23.471305;-51.9093891;1;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005534/terreno-a-venda/maringa-pr-jd-freitas ;Silvio Iwata;;R$ 247.000,00;;Maringá;PR;;Terreno;549,92 m²;-23.4445698;-51.8957425;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004641/terreno-a-venda/maringa-pr-jd-freitas ;Silvio Iwata;;R$ 249.900,00;;Maringá;PR;;Terreno;487,00 m²;-23.4445195;-51.8942133;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005204/apartamento-a-venda/maringa-pr-ebenezer ;Silvio Iwata;Ebenezer;R$ 250.000,00;;Maringá;PR;;Apartamento;44,92 m²;-23.3908095;-51.90593519999999;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005401/terreno-a-venda/maringa-pr-jd-dias-i ;Silvio Iwata;;R$ 250.000,00;;Maringá;PR;;Terreno;300,00 m²;-23.3779907;-51.9236462;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005475/casa-em-condominio-a-venda/maringa-pr-cj-res-ney-braga ;Silvio Iwata;Cj Res Ney Braga;R$ 250.000,00;;Maringá;PR;;Casa em Condomínio;55,58 m²;-23.39359;-51.9629765;3;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005576/casa-a-venda/maringa-pr-jd-imperio-do-sol ;Silvio Iwata;;R$ 250.000,00;;Maringá;PR;;Casa;75,98 m²;-23.3803695;-51.94938759999999;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005711/casa-a-venda/maringa-pr-jd-diamante ;Silvio Iwata;;R$ 250.000,00;;Maringá;PR;;Casa;40,80 m²;-23.374124;-51.948353;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005861/casa-a-venda/maringa-pr-jd-liberdade ;Silvio Iwata;;R$ 250.000,00;;Maringá;PR;;Casa;64,45 m²;-23.41415880424223;-51.8937219772461;3;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005865/casa-a-venda/sarandi-pr-pq-res-bom-pastor ;Silvio Iwata;;R$ 250.000,00;;Sarandi;PR;;Casa;76,00 m²;-23.4336612;-51.8606239;2;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004973/sala-comercial-a-venda/maringa-pr-cj-res-cidade-alta ;Silvio Iwata;Cj Res Cidade Alta;R$ 252.180,00;;Maringá;PR;;Sala Comercial;40,00 m²;-23.471305;-51.9093891;1;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005702/sala-comercial-a-venda/maringa-pr-cj-res-cidade-alta ;Silvio Iwata;Cj Res Cidade Alta;R$ 252.180,00;;Maringá;PR;;Sala Comercial;42,03 m²;-23.471305;-51.9093891;1;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005083/casa-em-condominio-a-venda/ivatuba-pr-zona-rural ;Silvio Iwata;Zona Rural;R$ 255.000,00;;Ivatuba;PR;;Casa em Condomínio;85,00 m²;-23.6348096;-52.2570857;2;1;2;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005536/terreno-a-venda/maringa-pr-jd-freitas ;Silvio Iwata;;R$ 258.000,00;;Maringá;PR;;Terreno;575,00 m²;-23.4453207;-51.8953454;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004397/terreno-a-venda/maringa-pr-alto-das-grevileas ;Silvio Iwata;;R$ 260.000,00;;Maringá;PR;;Terreno;408,00 m²;-23.4719293;-51.9106738;;;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620004872/casa-a-venda/maringa-pr-cj-hab-requiao ;Silvio Iwata;;R$ 260.000,00;;Maringá;PR;;Casa;135,00 m²;-23.4091998;-51.8706472;2;1;4;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005905/sala-comercial-a-venda/maringa-pr-zona-01-centro ;Silvio Iwata;;R$ 260.000,00;;Maringá;PR;;Sala Comercial;69,24 m²;-23.4246154;-51.9451032;4;1;;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005706/sala-comercial-a-venda/maringa-pr-cj-res-cidade-alta ;Silvio Iwata;Cj Res Cidade Alta;R$ 260.640,00;;Maringá;PR;;Sala Comercial;43,44 m²;-23.471305;-51.9093891;1;1;1;2025-04-15;
https://www.silvioiwata.com.br/imovel/3620005057/apartamento-a-venda/maringa-pr-chacara-paulista ;Silvio Iwata;Chácara Paulista;R$ 265.000,00;;Maringá;PR;;Apartamento;70,10 m²;-23.4450702;-51.9263206;3;1;1;2025-04-15;
