property_url;broker;district;price;type;city;state;ref;category;area;lat;long;num_bedroom;num_bathroom;num_garage
https://www.leloimoveis.com.br/imovel/apartamento-3-quartos-zona-07-maringa-com-garagem-178m2-venda-rs-520000?id=79900&ref=79900.12197;Lelo Imóveis;Zona 07;R$ 520.000,00;;Maringa;PR;79900.12197;Apartamento;178,60m²;-23.4148026;-51.9399314;3;;1
https://www.leloimoveis.com.br/imovel/apartamento-3-quartos-zona-07-maringa-com-garagem-80m2-venda-rs-180000?id=79900&ref=04777.001;Lelo Imóveis;Zona 07;R$ 180.000,00;;Maringa;PR;04777.001;Apartamento;80,77m²;-23.405369;-51.9459467;3;;1
https://www.leloimoveis.com.br/imovel/sobrado-5-quartos-parque-hortencia-maringa-com-garagem-183m2-venda-rs-630000?id=79900&ref=79900.12195;Lelo Imóveis;Parque Hortencia;R$ 630.000,00;;Maringa;PR;79900.12195;Sobrado;183,00m²;-23.3995821;-51.9748772;5;;4
https://www.leloimoveis.com.br/imovel/apartamento-3-quartos-jardim-cerro-azul-maringa-com-garagem-146m2-venda-rs-550000?id=79900&ref=79900.12193;Lelo Imóveis;Jardim Cerro Azul;R$ 550.000,00;;Maringa;PR;79900.12193;Apartamento;146,00m²;-23.4405355;-51.9370439;3;;2
https://www.leloimoveis.com.br/imovel/apartamento-3-quartos-zona-07-maringa-com-garagem-277m2-venda-locacao-rs-1175000-rs-5000?id=79900&ref=05860.001;Lelo Imóveis;Zona 07;R$ 1.175.000,00;;Maringa;PR;05860.001;Apartamento;277,32m²;-23.4133672;-51.9439959;3;;2
https://www.leloimoveis.com.br/imovel/terreno-zona-05-maringa-644m2-venda-rs-1100000?id=79900&ref=79900.12190;Lelo Imóveis;Zona 05;R$ 1.100.000,00;;Maringa;PR;79900.12190;Terreno;644,68m²;-23.4316512;-51.9610651;;;
https://www.leloimoveis.com.br/imovel/apartamento-4-quartos-zona-07-maringa-com-garagem-433m2-venda-rs-850000?id=79900&ref=03001.002;Lelo Imóveis;Zona 07;R$ 850.000,00;;Maringa;PR;03001.002;Apartamento;433,24m²;-23.4133669;-51.9442483;4;;3
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-tres-lagoas-maringa-com-garagem-115m2-venda-rs-550000?id=79900&ref=79900.12189;Lelo Imóveis;Jardim Tres Lagoas;R$ 550.000,00;;Maringa;PR;79900.12189;Casa;115,95m²;-23.3923529886;-51.9728288304;3;;2
https://www.leloimoveis.com.br/imovel/sobrado-4-quartos-cidade-moncoes-maringa-com-garagem-222m2-venda-rs-900000?id=79900&ref=79900.12178;Lelo Imóveis;Cidade Moncoes;R$ 900.000,00;;Maringa;PR;79900.12178;Sobrado;222,00m²;-23.4431974;-51.9436967895;4;;4
https://www.leloimoveis.com.br/imovel/terreno-jardim-campos-maringa-411m2-venda-rs-389000?id=79900&ref=79900.12175;Lelo Imóveis;Jardim Campos;R$ 389.000,00;;Maringa;PR;79900.12175;Terreno;411,90m²;-23.3751024;-51.9665498;;;
https://www.leloimoveis.com.br/imovel/sala-comercial-zona-06-maringa-540m2-venda-rs-1380000?id=79900&ref=79900.12174;Lelo Imóveis;Zona 06;R$ 1.380.000,00;;Maringa;PR;79900.12174;Sala;540,00m²;-23.4209661;-51.9765329;;;
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-cidade-moncoes-maringa-com-garagem-170m2-venda-rs-1350000?id=79900&ref=79900.12171;Lelo Imóveis;Cidade Moncoes;R$ 1.350.000,00;;Maringa;PR;79900.12171;Casa;170,00m²;-23.4447371;-51.9418641;3;;2
https://www.leloimoveis.com.br/imovel/apartamento-2-quartos-zona-07-maringa-com-garagem-70m2-venda-rs-410000?id=79900&ref=79900.12170;Lelo Imóveis;Zona 07;R$ 410.000,00;;Maringa;PR;79900.12170;Apartamento;70,54m²;-23.4139072;-51.9457607;2;;1
https://www.leloimoveis.com.br/imovel/sitio-gleba-ribeirao-pinguim-maringa-140578m2-venda-rs-4290000?id=79900&ref=79900.12167;Lelo Imóveis;Gleba Ribeirao Pinguim;R$ 4.290.000,00;;Maringa;PR;79900.12167;Sítio;140.578,00;-23.533831022;-52.0369194437;;;
https://www.leloimoveis.com.br/imovel/terreno-jardim-munique-maringa-200m2-venda-rs-200000?id=79900&ref=79900.12166;Lelo Imóveis;Jardim Munique;R$ 200.000,00;;Maringa;PR;79900.12166;Terreno;200,00m²;-23.4209995;-51.9330558;;;
https://www.leloimoveis.com.br/imovel/apartamento-3-quartos-vila-bosque-maringa-com-garagem-62m2-venda-rs-289000?id=79900&ref=79900.12163;Lelo Imóveis;Vila Bosque;R$ 289.000,00;;Maringa;PR;79900.12163;Apartamento;62,28m²;-23.4401891;-51.9258108;3;;1
https://www.leloimoveis.com.br/imovel/apartamento-2-quartos-zona-07-maringa-com-garagem-83m2-venda-rs-250000?id=79900&ref=01508.002;Lelo Imóveis;Zona 07;R$ 250.000,00;;Maringa;PR;01508.002;Apartamento;83,51m²;-23.4107539;-51.94485;2;;1
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-italia-ii-maringa-com-garagem-323m2-venda-rs-1390000?id=79900&ref=79900.12162;Lelo Imóveis;Jardim Italia II;R$ 1.390.000,00;;Maringa;PR;79900.12162;Casa;323,00m²;-23.454044;-51.9434933;3;;2
https://www.leloimoveis.com.br/imovel/casa-residencial-4-quartos-zona-07-maringa-com-garagem-283m2-venda-rs-1590000?id=79900&ref=79900.12152;Lelo Imóveis;Zona 07;R$ 1.590.000,00;;Maringa;PR;79900.12152;Casa;283,50m²;-23.416134;-51.9279495;4;;3
https://www.leloimoveis.com.br/imovel/apartamento-3-quartos-zona-07-maringa-com-garagem-176m2-venda-rs-775000?id=79900&ref=79900.12144;Lelo Imóveis;Zona 07;R$ 775.000,00;;Maringa;PR;79900.12144;Apartamento;176,00m²;-23.4154232;-51.9461268;3;;2
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-paris-maringa-com-garagem-150m2-venda-rs-390000?id=79900&ref=79900.12136;Lelo Imóveis;Jardim Paris;R$ 390.000,00;;Maringa;PR;79900.12136;Casa;150,00m²;-23.3847585;-51.9521278;3;;1
https://www.leloimoveis.com.br/imovel/apartamento-3-quartos-zona-07-maringa-com-garagem-134m2-venda-rs-390000?id=79900&ref=03628.001;Lelo Imóveis;Zona 07;R$ 390.000,00;;Maringa;PR;03628.001;Apartamento;134,82m²;-23.4148156;-51.9451279;3;;1
https://www.leloimoveis.com.br/imovel/apartamento-2-quartos-jardim-guairaca-maringa-com-garagem-49m2-venda-rs-139000?id=79900&ref=79900.12131;Lelo Imóveis;Jardim Guairaca;R$ 139.000,00;;Maringa;PR;79900.12131;Apartamento;49,00m²;-23.3854125;-51.9721624;2;;
https://www.leloimoveis.com.br/imovel/apartamento-1-quarto-zona-07-maringa-com-garagem-85m2-venda-rs-175000?id=79900&ref=04181.001;Lelo Imóveis;Zona 07;R$ 175.000,00;;Maringa;PR;04181.001;Apartamento;85,53m²;-23.4080485;-51.9399746;1;;1
https://www.leloimoveis.com.br/imovel/casa-residencial-4-quartos-zona-03-maringa-com-garagem-329m2-venda-rs-1800000?id=79900&ref=79900.12122;Lelo Imóveis;Zona 03;R$ 1.800.000,00;;Maringa;PR;79900.12122;Casa;329,89m²;-23.430394;-51.9211733;4;;4
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-colina-verde-maringa-76m2-venda-rs-350000?id=79900&ref=79900.12120;Lelo Imóveis;Jardim Colina Verde;R$ 350.000,00;;Maringa;PR;79900.12120;Casa;76,00m²;-23.393071;-51.8911345;3;;
https://www.leloimoveis.com.br/imovel/apartamento-3-quartos-jardim-novo-horizonte-maringa-com-garagem-105m2-venda-rs-400000?id=79900&ref=01207.001;Lelo Imóveis;Jardim Novo Horizonte;R$ 400.000,00;;Maringa;PR;01207.001;Apartamento;105,15m²;-23.4447541;-51.9315656;3;;1
https://www.leloimoveis.com.br/imovel/apartamento-3-quartos-zona-07-maringa-com-garagem-137m2-venda-rs-279000?id=79900&ref=79900.12118;Lelo Imóveis;Zona 07;R$ 279.000,00;;Maringa;PR;79900.12118;Apartamento;137,73m²;-23.4093521;-51.9426647;3;;1
https://www.leloimoveis.com.br/imovel/apartamento-3-quartos-zona-07-maringa-com-garagem-120m2-venda-rs-320000?id=79900&ref=00463.001;Lelo Imóveis;Zona 07;R$ 320.000,00;;Maringa;PR;00463.001;Apartamento;120,10m²;-23.4091998;-51.9412736;3;;1
https://www.leloimoveis.com.br/imovel/terreno-vila-santo-antonio-maringa-562m2-venda-rs-550000?id=79900&ref=79900.12113;Lelo Imóveis;Vila Santo Antonio;R$ 550.000,00;;Maringa;PR;79900.12113;Terreno;562,50m²;-23.4082647;-51.9294076;;;
https://www.leloimoveis.com.br/imovel/apartamento-1-quarto-zona-07-maringa-com-garagem-77m2-venda-rs-179000?id=79900&ref=79900.11680;Lelo Imóveis;Zona 07;R$ 179.000,00;;Maringa;PR;79900.11680;Apartamento;77,02m²;-23.4073309;-51.9399746;1;;1
https://www.leloimoveis.com.br/imovel/terreno-jardim-guairaca-maringa-150m2-venda-rs-105000?id=79900&ref=79900.12110;Lelo Imóveis;Jardim Guairaca;R$ 105.000,00;;Maringa;PR;79900.12110;Terreno;150,00m²;-23.3872703;-51.9705711;;;
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-paulista-maringa-com-garagem-81m2-venda-rs-290000?id=79900&ref=04446.001;Lelo Imóveis;Jardim Paulista;R$ 290.000,00;;Maringa;PR;04446.001;Casa;81,68m²;-23.4111531;-51.8662205;3;;
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-dias-i-maringa-77m2-venda-rs-350000?id=79900&ref=79900.12102;Lelo Imóveis;Jardim Dias I;R$ 350.000,00;;Maringa;PR;79900.12102;Casa;77,00m²;-23.3752036;-51.923886;3;;
https://www.leloimoveis.com.br/imovel/apartamento-2-quartos-zona-07-maringa-com-garagem-70m2-venda-rs-190000?id=79900&ref=05637.001;Lelo Imóveis;Zona 07;R$ 190.000,00;;Maringa;PR;05637.001;Apartamento;70,11m²;-23.410204;-51.9432088;2;;1
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-parque-hortencia-maringa-com-garagem-177m2-venda-rs-249000?id=79900&ref=79900.12077;Lelo Imóveis;Parque Hortencia;R$ 249.000,00;;Maringa;PR;79900.12077;Casa;177,35m²;-23.4014673;-51.9702065;3;;
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-monte-rei-maringa-com-garagem-99m2-venda-rs-310000?id=79900&ref=79900.12089;Lelo Imóveis;Jardim Monte Rei;R$ 310.000,00;;Maringa;PR;79900.12089;Casa;99,00m²;-23.3768809;-51.9523636;3;;2
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-vila-marumby-maringa-com-garagem-131m2-venda-rs-760000?id=79900&ref=79900.12085;Lelo Imóveis;Vila Marumby;R$ 760.000,00;;Maringa;PR;79900.12085;Casa;131,63m²;-23.4454375;-51.9270297;3;;2
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-parque-da-gavea-maringa-com-garagem-109m2-venda-rs-750000?id=79900&ref=79900.12084;Lelo Imóveis;Parque da Gavea;R$ 750.000,00;;Maringa;PR;79900.12084;Casa;109,71m²;-23.4506678;-51.9216215;3;;1
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-paris-iii-maringa-com-garagem-165m2-venda-rs-475000?id=79900&ref=79900.11837;Lelo Imóveis;Jardim Paris III;R$ 475.000,00;;Maringa;PR;79900.11837;Casa;165,00m²;-23.3855538;-51.9634423;3;;2
https://www.leloimoveis.com.br/imovel/apartamento-4-quartos-zona-01-maringa-com-garagem-183m2-venda-rs-895000?id=79900&ref=79900.11803;Lelo Imóveis;Zona 01;R$ 895.000,00;;Maringa;PR;79900.11803;Apartamento;183,00m²;-23.4232553;-51.934437;4;;1
https://www.leloimoveis.com.br/imovel/apartamento-2-quartos-zona-07-maringa-com-garagem-106m2-venda-rs-290000?id=79900&ref=00125.001;Lelo Imóveis;Zona 07;R$ 290.000,00;;Maringa;PR;00125.001;Apartamento;106,20m²;-23.407211;-51.9403466;2;;1
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-parque-res-aeroporto-maringa-76m2-venda-rs-350000?id=79900&ref=79900.12075;Lelo Imóveis;Parque Res Aeroporto;R$ 350.000,00;;Maringa;PR;79900.12075;Casa;76,00m²;-23.4412785;-51.8934415;3;;
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-dias-i-maringa-com-garagem-180m2-venda-rs-780000?id=79900&ref=79900.10695;Lelo Imóveis;Jardim Dias I;R$ 780.000,00;;Maringa;PR;79900.10695;Casa;180,00m²;-23.3750741;-51.9244479;3;;4
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-ipanema-maringa-com-garagem-105m2-venda-rs-720000?id=79900&ref=79900.12066;Lelo Imóveis;Jardim Ipanema;R$ 720.000,00;;Maringa;PR;79900.12066;Casa;105,00m²;-23.4581134;-51.9188627;3;;2
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-monte-rei-maringa-com-garagem-104m2-venda-rs-480000?id=79900&ref=79900.12063;Lelo Imóveis;Jardim Monte Rei;R$ 480.000,00;;Maringa;PR;79900.12063;Casa;104,94m²;-23.378924;-51.951961;3;;2
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-monte-rei-maringa-com-garagem-104m2-venda-rs-480000?id=79900&ref=79900.12061;Lelo Imóveis;Jardim Monte Rei;R$ 480.000,00;;Maringa;PR;79900.12061;Casa;104,94m²;-23.378924;-51.951961;3;;2
https://www.leloimoveis.com.br/imovel/terreno-jardins-de-monet-residence-maringa-540m2-venda-rs-749000?id=79900&ref=79900.11783;Lelo Imóveis;Jardins de Monet Residence;R$ 749.000,00;;Maringa;PR;79900.11783;Terreno;540,75m²;-23.3620666;-52.0085711;;;
https://www.leloimoveis.com.br/imovel/terreno-zona-02-maringa-644m2-venda-rs-1090000?id=79900&ref=79900.9102;Lelo Imóveis;Zona 02;R$ 1.090.000,00;;Maringa;PR;79900.9102;Terreno;644,00m²;-23.432385;-51.931009;;;
https://www.leloimoveis.com.br/imovel/sobrado-3-quartos-parque-das-laranjeiras-maringa-com-garagem-200m2-venda-rs-1290000?id=79900&ref=79900.11919;Lelo Imóveis;Parque das Laranjeiras;R$ 1.290.000,00;;Maringa;PR;79900.11919;Sobrado;200,00m²;-23.3970531;-51.9568383;3;;2
https://www.leloimoveis.com.br/imovel/apartamento-2-quartos-zona-06-maringa-com-garagem-101m2-venda-rs-299900?id=79900&ref=79900.12043;Lelo Imóveis;Zona 06;R$ 299.900,00;;Maringa;PR;79900.12043;Apartamento;101,00m²;-23.4285819;-51.9720104;2;;1
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-dos-passaros-maringa-com-garagem-99m2-venda-rs-400000?id=79900&ref=79900.12041;Lelo Imóveis;Jardim dos Passaros;R$ 400.000,00;;Maringa;PR;79900.12041;Casa;99,38m²;-23.4024169;-51.9736349;3;;2
https://www.leloimoveis.com.br/imovel/casa-residencial-4-quartos-jardim-santa-helena-maringa-com-garagem-230m2-venda-rs-699000?id=79900&ref=79900.12035;Lelo Imóveis;Jardim Santa Helena;R$ 699.000,00;;Maringa;PR;79900.12035;Casa;230,00m²;-23.3878754;-51.9495578;4;;4
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-alvorada-maringa-com-garagem-304m2-venda-rs-898000?id=79900&ref=79900.12033;Lelo Imóveis;Jardim Alvorada;R$ 898.000,00;;Maringa;PR;79900.12033;Casa;304,93m²;-23.4002314;-51.9156032;3;;8
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-galeao-maringa-com-garagem-157m2-venda-rs-629000?id=79900&ref=79900.12029;Lelo Imóveis;Galeao;R$ 629.000,00;;Maringa;PR;79900.12029;Casa;157,77m²;-23.4546288;-51.9214211;3;;2
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-recanto-dos-magnatas-maringa-com-garagem-192m2-venda-rs-998000?id=79900&ref=79900.12019;Lelo Imóveis;Recanto dos Magnatas;R$ 998.000,00;;Maringa;PR;79900.12019;Casa;192,81m²;-23.4490738;-51.9506078;3;;2
https://www.leloimoveis.com.br/imovel/apartamento-2-quartos-zona-07-maringa-com-garagem-104m2-venda-rs-310000?id=79900&ref=05419.001;Lelo Imóveis;Zona 07;R$ 310.000,00;;Maringa;PR;05419.001;Apartamento;104,57m²;-23.4141731;-51.9314757;2;;1
https://www.leloimoveis.com.br/imovel/apartamento-2-quartos-zona-07-maringa-com-garagem-90m2-venda-locacao-rs-340000-rs-1700?id=79900&ref=04464.001;Lelo Imóveis;Zona 07;R$ 340.000,00;;Maringa;PR;04464.001;Apartamento;90,57m²;-23.4084888;-51.9422815;2;;1
https://www.leloimoveis.com.br/imovel/apartamento-3-quartos-vila-santo-antonio-maringa-com-garagem-123m2-venda-rs-310000?id=79900&ref=03510.001;Lelo Imóveis;Vila Santo Antonio;R$ 310.000,00;;Maringa;PR;03510.001;Apartamento;123,92m²;-23.4080399;-51.9315444;3;;1
https://www.leloimoveis.com.br/imovel/sobrado-3-quartos-jardim-monte-carlo-maringa-com-garagem-181m2-venda-rs-980000?id=79900&ref=79900.12000;Lelo Imóveis;Jardim Monte Carlo;R$ 980.000,00;;Maringa;PR;79900.12000;Sobrado;181,65m²;-23.4097918;-51.9618339;3;;3
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-parque-das-laranjeiras-maringa-com-garagem-130m2-venda-rs-350000?id=79900&ref=79900.9207;Lelo Imóveis;Parque das Laranjeiras;R$ 350.000,00;;Maringa;PR;79900.9207;Casa;130,90m²;-23.3924508;-51.961102;3;;1
https://www.leloimoveis.com.br/imovel/barracao-parque-industrial-maringa-980m2-venda-rs-4900000?id=79900&ref=79900.11997;Lelo Imóveis;Parque Industrial;R$ 4.900.000,00;;Maringa;PR;79900.11997;Barracão;980,31m²;-23.477119;-52.00112;5000,00m² terreno;;
https://www.leloimoveis.com.br/imovel/apartamento-3-quartos-zona-07-maringa-com-garagem-227m2-venda-rs-960000?id=79900&ref=79900.11981;Lelo Imóveis;Zona 07;R$ 960.000,00;;Maringa;PR;79900.11981;Apartamento;227,38m²;-23.4147213;-51.9401444;3;;3
https://www.leloimoveis.com.br/imovel/casa-residencial-jardim-real-maringa-340m2-venda-rs-2590000?id=79900&ref=79900.11980;Lelo Imóveis;Jardim Real;R$ 2.590.000,00;;Maringa;PR;79900.11980;Casa;340,00m²;-23.3893;-51.9516312;;;
https://www.leloimoveis.com.br/imovel/apartamento-3-quartos-zona-03-maringa-com-garagem-268m2-venda-rs-1350000?id=79900&ref=79900.11977;Lelo Imóveis;Zona 03;R$ 1.350.000,00;;Maringa;PR;79900.11977;Apartamento;268,00m²;-23.4265424;-51.9234205;3;;2
https://www.leloimoveis.com.br/imovel/casa-residencial-2-quartos-parque-das-laranjeiras-maringa-com-garagem-44m2-venda-rs-238000?id=79900&ref=79900.11973;Lelo Imóveis;Parque das Laranjeiras;R$ 238.000,00;;Maringa;PR;79900.11973;Casa;44,40m²;-23.3898646;-51.9622859;2;;4
https://www.leloimoveis.com.br/imovel/apartamento-3-quartos-zona-07-maringa-com-garagem-74m2-venda-rs-265000?id=79900&ref=05098.001;Lelo Imóveis;Zona 07;R$ 265.000,00;;Maringa;PR;05098.001;Apartamento;74,28m²;-23.4069091;-51.9424163;3;;1
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-oriental-maringa-com-garagem-128m2-venda-rs-790000?id=79900&ref=79900.11970;Lelo Imóveis;Jardim Oriental;R$ 790.000,00;;Maringa;PR;79900.11970;Casa;128,76m²;-23.3683577;-51.9403216;3;;2
https://www.leloimoveis.com.br/imovel/chacara-gleba-ribeirao-maringa-maringa-4000m2-venda-rs-890000?id=79900&ref=79900.11971;Lelo Imóveis;Gleba Ribeirao Maringa;R$ 890.000,00;;Maringa;PR;79900.11971;Chácara;4.000,00m²;-23.3594894;-51.9198418;;;
https://www.leloimoveis.com.br/imovel/sobrado-4-quartos-jardim-brasil-maringa-com-garagem-177m2-venda-rs-600000?id=79900&ref=01635.001;Lelo Imóveis;Jardim Brasil;R$ 600.000,00;;Maringa;PR;01635.001;Sobrado;177,19m²;-23.3912352;-51.9526736;4;;1
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-mediterraneo-maringa-com-garagem-200m2-venda-rs-680000?id=79900&ref=79900.11955;Lelo Imóveis;Jardim Mediterraneo;R$ 680.000,00;;Maringa;PR;79900.11955;Casa;200,00m²;-23.3802267;-51.9287921;3;;2
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-paulista-iv-maringa-com-garagem-116m2-venda-rs-590000?id=79900&ref=79900.11947;Lelo Imóveis;Jardim Paulista IV;R$ 590.000,00;;Maringa;PR;79900.11947;Casa;116,97m²;-23.4057431;-51.8698808;3;;2
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-everest-maringa-com-garagem-165m2-venda-rs-480000?id=79900&ref=79900.11946;Lelo Imóveis;Jardim Everest;R$ 480.000,00;;Maringa;PR;79900.11946;Casa;165,00m²;-23.4037313;-51.9755553;3;;2
https://www.leloimoveis.com.br/imovel/casa-residencial-2-quartos-jardim-liberdade-maringa-com-garagem-167m2-venda-rs-430000?id=79900&ref=79900.11941;Lelo Imóveis;Jardim Liberdade;R$ 430.000,00;;Maringa;PR;79900.11941;Casa;167,10m²;-23.4205995;-51.8975035;2;;1
https://www.leloimoveis.com.br/imovel/apartamento-3-quartos-vila-esperanca-maringa-com-garagem-116m2-venda-rs-320000?id=79900&ref=05596.001;Lelo Imóveis;Vila Esperanca;R$ 320.000,00;;Maringa;PR;05596.001;Apartamento;116,85m²;-23.4096986;-51.9332315;3;;1
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-oasis-maringa-com-garagem-100m2-venda-rs-385000?id=79900&ref=79900.11933;Lelo Imóveis;Jardim Oasis;R$ 385.000,00;;Maringa;PR;79900.11933;Casa;100,00m²;-23.4043149;-51.9017644;3;;2
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-munique-maringa-com-garagem-200m2-venda-rs-760000?id=79900&ref=79900.11925;Lelo Imóveis;Jardim Munique;R$ 760.000,00;;Maringa;PR;79900.11925;Casa;200,00m²;-23.3735524;-51.9647957;3;;2
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-copacabana-maringa-com-garagem-70m2-venda-rs-299000?id=79900&ref=79900.11920;Lelo Imóveis;Jardim Copacabana;R$ 299.000,00;;Maringa;PR;79900.11920;Casa;70,00m²;-23.3784523;-51.9365606;3;;
https://www.leloimoveis.com.br/imovel/terreno-zona-07-maringa-217m2-venda-rs-750000?id=79900&ref=79900.11915;Lelo Imóveis;Zona 07;R$ 750.000,00;;Maringa;PR;79900.11915;Terreno;217,50m²;-23.4144723;-51.9349329;;;
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-paulista-iv-maringa-com-garagem-104m2-venda-rs-360000?id=79900&ref=79900.11913;Lelo Imóveis;Jardim Paulista IV;R$ 360.000,00;;Maringa;PR;79900.11913;Casa;104,68m²;-23.4053869;-51.8714404;3;;
https://www.leloimoveis.com.br/imovel/terreno-jardim-brasil-maringa-300m2-venda-rs-420000?id=79900&ref=01501.007;Lelo Imóveis;Jardim Brasil;R$ 420.000,00;;Maringa;PR;01501.007;Terreno;300,30m²;-23.3914455;-51.9536566;;;
https://www.leloimoveis.com.br/imovel/chacara-conj-res-ney-braga-maringa-6000m2-venda-rs-1100000?id=79900&ref=79900.11910;Lelo Imóveis;Conj Res Ney Braga;R$ 1.100.000,00;;Maringa;PR;79900.11910;Chácara;6.000,00m²;-23.3927866765;-51.9653733199;;;
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-parque-avenida-maringa-com-garagem-250m2-venda-rs-1690000?id=79900&ref=79900.11907;Lelo Imóveis;Parque Avenida;R$ 1.690.000,00;;Maringa;PR;79900.11907;Casa;250,00m²;-23.3909376;-51.9226407;3;;4
https://www.leloimoveis.com.br/imovel/apartamento-3-quartos-jardim-novo-horizonte-maringa-com-garagem-82m2-venda-rs-260000?id=79900&ref=04860.001;Lelo Imóveis;Jardim Novo Horizonte;R$ 260.000,00;;Maringa;PR;04860.001;Apartamento;82,30m²;-23.4421358;-51.9244994;3;;1
https://www.leloimoveis.com.br/imovel/apartamento-2-quartos-zona-07-maringa-com-garagem-94m2-venda-rs-210000?id=79900&ref=00193.001;Lelo Imóveis;Zona 07;R$ 210.000,00;;Maringa;PR;00193.001;Apartamento;94,88m²;-23.40923;-51.9464006;2;;1
https://www.leloimoveis.com.br/imovel/apartamento-2-quartos-zona-07-maringa-com-garagem-110m2-venda-rs-465000?id=79900&ref=79900.11890;Lelo Imóveis;Zona 07;R$ 465.000,00;;Maringa;PR;79900.11890;Apartamento;110,28m²;-23.4138346;-51.9318999;2;;1
https://www.leloimoveis.com.br/imovel/sobrado-4-quartos-zona-07-maringa-com-garagem-185m2-venda-rs-830000?id=79900&ref=00739.001;Lelo Imóveis;Zona 07;R$ 830.000,00;;Maringa;PR;00739.001;Sobrado;185,60m²;-1.0;-1.0;4;;10
https://www.leloimoveis.com.br/imovel/apartamento-2-quartos-parque-res-cidade-nova-maringa-com-garagem-80m2-venda-rs-270000?id=79900&ref=05084.001;Lelo Imóveis;Parque Res Cidade Nova;R$ 270.000,00;;Maringa;PR;05084.001;Apartamento;80,28m²;-23.4018243;-51.9300385;2;;1
https://www.leloimoveis.com.br/imovel/apartamento-3-quartos-zona-07-maringa-com-garagem-112m2-venda-rs-319000?id=79900&ref=79900.11889;Lelo Imóveis;Zona 07;R$ 319.000,00;;Maringa;PR;79900.11889;Apartamento;112,00m²;-23.4109315;-51.9414005;3;;1
https://www.leloimoveis.com.br/imovel/apartamento-3-quartos-jardim-aclimacao-maringa-com-garagem-110m2-venda-rs-589000?id=79900&ref=79900.11888;Lelo Imóveis;Jardim Aclimacao;R$ 589.000,00;;Maringa;PR;79900.11888;Apartamento;110,00m²;-23.4453904;-51.9152964;3;;2
https://www.leloimoveis.com.br/imovel/predio-jardim-brasil-maringa-152m2-venda-rs-375000?id=79900&ref=79900.11874;Lelo Imóveis;Jardim Brasil;R$ 375.000,00;;Maringa;PR;79900.11874;Predio;152,04m²;-23.3913762;-51.9507206;;;
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-conjunto-habitacional-sanenge-maringa-com-garagem-139m2-venda-rs-315000?id=79900&ref=79900.11859;Lelo Imóveis;Conjunto Habitacional Sanenge;R$ 315.000,00;;Maringa;PR;79900.11859;Casa;139,97m²;-23.3967542;-51.9715147;3;;
https://www.leloimoveis.com.br/imovel/casa-residencial-3-quartos-jardim-tres-lagoas-maringa-com-garagem-100m2-venda-rs-595000?id=79900&ref=79900.11855;Lelo Imóveis;Jardim Tres Lagoas;R$ 595.000,00;;Maringa;PR;79900.11855;Casa;100,00m²;-23.3896816;-51.9723592;3;;2
https://www.leloimoveis.com.br/imovel/apartamento-3-quartos-zona-01-maringa-com-garagem-241m2-venda-rs-760000?id=79900&ref=79900.11851;Lelo Imóveis;Zona 01;R$ 760.000,00;;Maringa;PR;79900.11851;Apartamento;241,62m²;-23.4240571;-51.9426816;3;;2
